4,-2.184288,-0.474841,-0.389493,-2.184020,-0.474711,-0.322197,-2.217669,-0.458233,-0.322197,-2.237707,-0.448694,-0.392624
4,-2.249997,-0.442550,-0.360427,-2.237707,-0.448694,-0.392624,-2.217669,-0.458233,-0.322197,-2.264050,-0.435522,-0.323609
4,-2.249222,-0.370173,-0.369849,-2.267065,-0.370173,-0.322197,-2.269625,-0.302876,-0.322197,-2.250503,-0.302876,-0.373267
4,-2.249997,-0.442550,-0.360427,-2.264050,-0.435522,-0.323609,-2.267065,-0.370173,-0.322197,-2.249222,-0.370173,-0.369849
4,-2.184288,-0.474841,-0.389493,-2.127885,-0.502468,-0.391289,-2.121439,-0.509630,-0.330041,-2.184020,-0.474711,-0.322197
4,-2.183485,-0.474448,-0.187604,-2.182875,-0.473950,-0.120307,-2.216865,-0.457839,-0.120307,-2.217133,-0.457970,-0.187604
4,-2.310278,-0.412416,-0.202496,-2.217133,-0.457970,-0.187604,-2.216865,-0.457839,-0.120307,-2.277627,-0.428083,-0.120307
4,-2.182329,-0.474059,-0.053006,-2.182054,-0.474585,0.014291,-2.216329,-0.457577,0.014286,-2.216597,-0.457708,-0.053010
4,-2.277627,-0.427821,-0.053010,-2.216597,-0.457708,-0.053010,-2.216329,-0.457577,0.014286,-2.277627,-0.427559,0.014286
4,-2.183485,-0.474448,-0.187604,-2.139845,-0.502648,-0.187576,-2.142072,-0.505580,-0.120280,-2.182875,-0.473950,-0.120307
4,-2.182329,-0.474059,-0.053006,-2.144747,-0.508606,-0.053010,-2.145322,-0.509143,0.014286,-2.182054,-0.474585,0.014291
4,-2.182875,-0.473950,-0.120307,-2.182329,-0.474059,-0.053006,-2.216597,-0.457708,-0.053010,-2.216865,-0.457839,-0.120307
4,-2.277627,-0.428083,-0.120307,-2.216865,-0.457839,-0.120307,-2.216597,-0.457708,-0.053010,-2.277627,-0.427821,-0.053010
4,-2.182875,-0.473950,-0.120307,-2.142072,-0.505580,-0.120280,-2.144747,-0.508606,-0.053010,-2.182329,-0.474059,-0.053006
4,-2.221789,-0.235579,-0.456790,-2.239183,-0.235579,-0.410334,-2.240463,-0.168283,-0.413753,-2.224349,-0.168283,-0.456790
4,-2.251782,-0.235579,-0.376686,-2.253062,-0.168283,-0.380104,-2.240463,-0.168283,-0.413753,-2.239183,-0.235579,-0.410334
4,-2.272184,-0.235579,-0.322197,-2.297382,-0.235579,-0.254900,-2.300912,-0.174889,-0.249678,-2.274744,-0.168283,-0.322197
4,-2.226051,-0.100926,-0.456425,-2.240488,-0.100870,-0.417062,-2.243044,-0.060380,-0.420862,-2.236037,-0.036264,-0.454139
4,-2.248437,-0.015408,-0.429186,-2.236037,-0.036264,-0.454139,-2.243044,-0.060380,-0.420862,-2.260279,-0.036334,-0.396217
4,-2.253687,-0.100869,-0.383411,-2.260279,-0.036334,-0.396217,-2.243044,-0.060380,-0.420862,-2.240488,-0.100870,-0.417062
4,-2.277915,-0.100865,-0.321649,-2.301016,-0.100889,-0.264576,-2.309975,-0.033689,-0.277538,-2.290996,-0.033689,-0.323785
4,-2.224349,-0.168283,-0.456790,-2.240463,-0.168283,-0.413753,-2.240488,-0.100870,-0.417062,-2.226051,-0.100926,-0.456425
4,-2.253062,-0.168283,-0.380104,-2.253687,-0.100869,-0.383411,-2.240488,-0.100870,-0.417062,-2.240463,-0.168283,-0.413753
4,-2.274744,-0.168283,-0.322197,-2.300912,-0.174889,-0.249678,-2.301016,-0.100889,-0.264576,-2.277915,-0.100865,-0.321649
4,-2.251782,-0.235579,-0.376686,-2.272184,-0.235579,-0.322197,-2.274744,-0.168283,-0.322197,-2.253062,-0.168283,-0.380104
4,-2.253687,-0.100869,-0.383411,-2.277915,-0.100865,-0.321649,-2.290996,-0.033689,-0.323785,-2.260279,-0.036334,-0.396217
4,-2.253062,-0.168283,-0.380104,-2.274744,-0.168283,-0.322197,-2.277915,-0.100865,-0.321649,-2.253687,-0.100869,-0.383411
4,-2.322072,-0.406519,-0.171590,-2.310278,-0.412416,-0.202496,-2.277627,-0.428083,-0.120307,-2.319224,-0.407713,-0.120307
4,-2.318956,-0.407582,-0.053010,-2.277627,-0.427821,-0.053010,-2.277627,-0.427559,0.014286,-2.318688,-0.407451,0.014286
4,-2.321692,-0.406709,-0.172585,-2.321947,-0.302876,-0.182456,-2.309348,-0.302876,-0.216105,-2.308068,-0.370173,-0.212687
4,-2.319224,-0.407713,-0.120307,-2.277627,-0.428083,-0.120307,-2.277627,-0.427821,-0.053010,-2.318956,-0.407582,-0.053010
4,-2.322072,-0.406519,-0.171590,-2.321692,-0.406709,-0.172585,-2.308068,-0.370173,-0.212687,-2.310278,-0.412416,-0.202496
4,-2.315391,-0.100986,-0.231280,-2.323785,-0.033689,-0.243890,-2.309975,-0.033689,-0.277538,-2.301016,-0.100889,-0.264576
4,-2.311320,-0.156814,-0.223790,-2.315391,-0.100986,-0.231280,-2.301016,-0.100889,-0.264576,-2.300912,-0.174889,-0.249678
4,-2.323226,-0.235579,-0.185874,-2.321899,-0.174825,-0.193773,-2.311271,-0.201799,-0.221238,-2.310628,-0.235579,-0.219522
4,-2.219229,-0.302876,-0.456790,-2.237903,-0.302876,-0.406916,-2.239183,-0.235579,-0.410334,-2.221789,-0.235579,-0.456790
